cod_prod,nom_prod,concent,nom_form_farm,presentac,fraccion,num_reg_san,nom_titular,nom_fabricante,nom_ifa,nom_rubro,situacion
11186.0,VALTREX,500 mg,Tableta Recubierta,Caja Envase Blister Tabletas,42.0,E14470,GLAXOSMITHKLINE PERU S.A.,GLAXOSMITHKLINE BIOLOGICALS - FRANCIA,VALACICLOVIR CLORHIDRATO,MEDICAMENTO DE MARCA,ACT
51902.0,VALTREX,500 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,10.0,EE08556,GLAXOSMITHKLINE PERU S.A.,GLAXO WELLCOME S.A.,VALACICLOVIR CLORHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
51945.0,VALTREX,500 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,42.0,EE08556,GLAXOSMITHKLINE PERU S.A.,GLAXO WELLCOME S.A.,VALACICLOVIR CLORHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
45356.0,VALYC,500 mg,Tableta Recubierta,Caja Envase Blíster Tabletas Recubiertas,10.0,EE02191,SANOFI - AVENTIS DEL PERU S.A.,LABORATORIOS GENERICOS FARMACEUTICOS S.A. - GENFAR S.A.,VALACICLOVIR CLORHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
45192.0,VALYC,500 mg,Tableta Recubierta,Caja Envase Blister Tableta Recubierta,10.0,EE02191,GENFAR DEL PERU S.A.C.,LABORATORIOS GENERICOS FARMACEUTICOS S.A. - GENFAR S.A.,VALACICLOVIR CLORHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
58981.0,VANCODAS,500 mg,POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION,Caja Vial,10.0,EE12603,AGRIPINO SARMIENTO CCOSCCO,REYOUNG PHARMACEUTICAL CO. LTD.,VANCOMICINA CLORHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
58580.0,VANCOLIPH,500 mg,Polvo para Solución Inyectable,Caja Vial,10.0,EE08947,DROGUERIA LIPHARMA S.A.C.,REYOUNG PHARMACEUTICAL CO. LTD.,VANCOMICINA CLORHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
50663.0,VANCOLIPH,500 mg,Polvo para Solución Inyectable,Caja Vial,1.0,EE08947,DROGUERIA LIPHARMA S.A.C.,REYOUNG PHARMACEUTICAL CO. LTD.,VANCOMICINA CLORHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
50664.0,VANCOLIPH,500 mg,Polvo para Solución Inyectable,Caja Vial,50.0,EE08947,DROGUERIA LIPHARMA S.A.C.,REYOUNG PHARMACEUTICAL CO. LTD.,VANCOMICINA CLORHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
45814.0,VANCOMED 500,500 mg,POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION,Caja Vial + Ampolla Solvente x 10 mL,25.0,EN05771,MEDIFARMA S.A.,MEDIFARMA S.A.,VANCOMICINA CLORHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
50555.0,VANCOMICINA,500 mg,Polvo para Solución Inyectable,Caja Vial,25.0,EE06593,ANTIBIOTICOS DE PERU S.A.C.,ANTIBIOTICOS DO BRASIL LTDA.,VANCOMICINA CLORHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
52036.0,VANCOMICINA,500 mg,Polvo para Solución Inyectable,Caja Vial,10.0,EE09140,DROGUERIA DISTRIBUIDORA DANY S.A.C.,REYOUNG PHARMACEUTICAL CO. LTD.,VANCOMICINA CLORHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
40088.0,VANCOMICINA,500 mg,Polvo para Solución Inyectable,Caja  Vial,10.0,EE00457,DROGUERIA INVERSIONES JPS S.A.C.,REYOUNG PHARMACEUTICAL CO. LTD.,VANCOMICINA CLORHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
38735.0,VANCOMICINA,500 mg,Polvo para Solución Inyectable,Caja  Vial,10.0,EE01800,JPS DISTRIBUCIONES E.I.R.L,CIRON DRUGS & PHARMACEUTICALS PVT. LTD.,VANCOMICINA,ESPECIALIDAD FARMACEUTICA,ACT
43772.0,VANCOMICINA,500 mg,POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION,Caja Vial,25.0,EN04843,MEDIFARMA S.A.,MEDIFARMA S.A.,VANCOMICINA CLORHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
42497.0,VANCOMICINA,500 mg,Polvo para Solución Inyectable,Caja Vial,50.0,EE00457,DROGUERIA INVERSIONES JPS S.A.C.,REYOUNG PHARMACEUTICAL CO. LTD.,VANCOMICINA CLORHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
53716.0,VANCOMICINA,500 mg,Polvo para Solución Inyectable,Caja Vial,50.0,EE01800,JPS DISTRIBUCIONES E.I.R.L,CIRON DRUGS & PHARMACEUTICALS PVT. LTD.,VANCOMICINA CLORHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
54627.0,VANCOMICINA,500 mg,Polvo para Solución Inyectable,Caja Vial,50.0,EE09472,YEMPAC PHARMACEUTICA SOCIEDAD ANONIMA CERRADA-YEMPAC PHARMA S.A.C.,REYOUNG PHARMACEUTICAL CO. LTD.,VANCOMICINA CLORHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
56856.0,VANCOMICINA,500 mg,Polvo Para Solución Inyectable y Para Perfusión,Caja Vial,10.0,EE10226,DROGUERIA CORPORACION FARMASALUD E.I.R.L.,REYOUNG PHARMACEUTICAL CO. LTD.,VANCOMICINA CLORHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
56764.0,VANCOMICINA,500 mg,Polvo para Solución Inyectable,Caja Vial,10.0,EE09472,YEMPAC PHARMACEUTICA SOCIEDAD ANONIMA CERRADA-YEMPAC PHARMA S.A.C.,REYOUNG PHARMACEUTICAL CO. LTD.,VANCOMICINA CLORHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
55524.0,VANCOMICINA,500 mg,POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION,Caja Vial,10.0,EE10359,CORPORACION H & K PHARMA S.A.C.,REYOUNG PHARMACEUTICAL CO. LTD.,VANCOMICINA CLORHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
56922.0,VANCONEX ®,500 mg,POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION,Caja Vial,10.0,EE12021,OQCORP SOCIEDAD ANONIMA CERRADA - OQCORP S.A.C.,REYOUNG PHARMACEUTICAL CO. LTD.,VANCOMICINA CLORHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
56897.0,VANCONEX ®,500 mg,POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION,Caja Vial,1.0,EE12021,OQCORP SOCIEDAD ANONIMA CERRADA - OQCORP S.A.C.,REYOUNG PHARMACEUTICAL CO. LTD.,VANCOMICINA CLORHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
59530.0,VANCONOR,500 mg,Polvo para Solución para Perfusión,Caja Vial x 10 mL,1.0,EE12561,NORDIC PHARMACEUTICAL COMPANY S.A.C.,EAST AFRICAN INDIA OVERSEAS,VANCOMICINA CLORHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
62366.0,VANCONOR,500 mg,Polvo para Solución para Perfusión,Caja Vial x 10 mL,10.0,EE12561,NORDIC PHARMACEUTICAL COMPANY S.A.C.,EAST AFRICAN INDIA OVERSEAS,VANCOMICINA CLORHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
56567.0,VANCOSAR,500 mg,Polvo para Solución Inyectable,Caja Vial,10.0,EE06240,AGRIPINO SARMIENTO CCOSCCO,SWISS PARENTERALS LTD.,VANCOMICINA CLORHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
51490.0,VANCOSAR,500 mg,Polvo para Solución Inyectable,Caja Vial,1.0,EE06240,AGRIPINO SARMIENTO CCOSCCO,SWISS PARENTERALS LTD.,VANCOMICINA CLORHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
54642.0,VANTHIA,10 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,56.0,EE10042,MEDICAL STORE ASOCIADOS S.A.C.,"ATLANTIC PHARMA PRODUÇÕES FARMACÊUTICAS, S.A.",MEMANTINA CLORHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
53075.0,VAPORUB,,Ungüento,Pote x 50 g,1.0,EE08754,PROCTER & GAMBLE PERU S.R.L.,"PROCTER & GAMBLE MANUFACTURING MEXICO, S. DE R.L. DE C.V.,",ACEITE DE EUCALIPTO + ALCANFOR + MENTOL,ESPECIALIDAD FARMACEUTICA,ACT
53076.0,VAPORUB,,Ungüento,Pote x 100 g,1.0,EE08754,PROCTER & GAMBLE PERU S.R.L.,"PROCTER & GAMBLE MANUFACTURING MEXICO, S. DE R.L. DE C.V.,",ACEITE DE EUCALIPTO + ALCANFOR + MENTOL,ESPECIALIDAD FARMACEUTICA,ACT
53077.0,VAPORUB,,Ungüento,Caja Dispensadora Lata x 12 g,12.0,EE08754,PROCTER & GAMBLE PERU S.R.L.,"PROCTER & GAMBLE MANUFACTURING MEXICO, S. DE R.L. DE C.V.,",ACEITE DE EUCALIPTO + ALCANFOR + MENTOL,ESPECIALIDAD FARMACEUTICA,ACT
59643.0,VAPORUB,,Ungüento,Caja Dispensadora Lata x 12 g,6.0,EE08754,PROCTER & GAMBLE PERU S.R.L.,"PROCTER & GAMBLE MANUFACTURING MEXICO, S. DE R.L. DE C.V.,",ACEITE DE EUCALIPTO + ALCANFOR + MENTOL,ESPECIALIDAD FARMACEUTICA,ACT
46975.0,VAPORUB,,Ungüento,Caja Dispensadora Lata x 12 g,12.0,E22732,PROCTER & GAMBLE PERU S.R.L.,PROCTER & GAMBLE,ACEITE DE EUCALIPTO + ALCANFOR + MENTOL,MEDICAMENTO DE MARCA,ACT
46976.0,VAPORUB,,Ungüento,Pote x 50 g,1.0,E22732,PROCTER & GAMBLE PERU S.R.L.,PROCTER & GAMBLE,ACEITE DE EUCALIPTO + ALCANFOR + MENTOL,MEDICAMENTO DE MARCA,ACT
46977.0,VAPORUB,,Ungüento,Pote x 100 g,1.0,E22732,PROCTER & GAMBLE PERU S.R.L.,PROCTER & GAMBLE,ACEITE DE EUCALIPTO + ALCANFOR + MENTOL,MEDICAMENTO DE MARCA,ACT
32741.0,VAPORUB,,Ungüento,Caja Lata x 12 g,12.0,E22732,TEVA PERU S.A.,PROCTER & GAMBLE,BENZOCAINA + CLORURO DE CETILPIRIDINIO + DEXTROMETORFANO,MEDICAMENTO DE MARCA,ACT
30053.0,VAPORUB,,Ungüento,Caja Dispensadora Lata x 12 g,1.0,E22732,TEVA PERU S.A.,PROCTER & GAMBLE,ACEITE DE EUCALIPTO + ALCANFOR + MENTOL,MEDICAMENTO DE MARCA,ACT
30054.0,VAPORUB,,Ungüento,Pote x 50 g,1.0,E22732,TEVA PERU S.A.,PROCTER & GAMBLE,ACEITE DE EUCALIPTO + ALCANFOR + MENTOL,MEDICAMENTO DE MARCA,ACT
30055.0,VAPORUB,,Ungüento,Pote x 100 g,1.0,E22732,TEVA PERU S.A.,PROCTER & GAMBLE,ACEITE DE EUCALIPTO + ALCANFOR + MENTOL,MEDICAMENTO DE MARCA,ACT
29225.0,VAQTA,25 U/ 0.5 mL,Suspensión Inyectable,Caja  Vial,1.0,BE00863,MERCK SHARP & DOHME PERU S.R.L.,MERCK SHARP & DOHME CORP. - EEUU,ANTIGENO DEL VIRUS DE LA HEPATITIS A,PRODUCTO DE ORIGEN BIOLOGICO,ACT
29226.0,VAQTA,25 U/ 0.5 mL,Suspensión Inyectable,Caja  Vial,2.0,BE00863,MERCK SHARP & DOHME PERU S.R.L.,MERCK SHARP & DOHME CORP. - EEUU,ANTIGENO DEL VIRUS DE LA HEPATITIS A,PRODUCTO DE ORIGEN BIOLOGICO,ACT
29227.0,VAQTA,25 U/ 0.5 mL,Suspensión Inyectable,Caja  Vial,10.0,BE00863,MERCK SHARP & DOHME PERU S.R.L.,MERCK SHARP & DOHME CORP. - EEUU,ANTIGENO DEL VIRUS DE LA HEPATITIS A,PRODUCTO DE ORIGEN BIOLOGICO,ACT
49119.0,VAQTA®,25 U/ 0.5 mL,Suspensión Inyectable,Caja Jeringa prellenada x 0.5 mL + accesorio,1.0,BE00863,MERCK SHARP & DOHME PERU S.R.L.,MERCK SHARP & DOHME CORP. - EEUU,ANTIGENO DEL VIRUS DE LA HEPATITIS A,PRODUCTO DE ORIGEN BIOLOGICO,ACT
58556.0,VAQTA®,25 U/ 0.5 mL,Suspensión Inyectable,Caja Jeringa Prellenada x 0.5 mL + Accesorio,1.0,BE00863,MERCK SHARP & DOHME PERU S.R.L.,MERCK SHARP & DOHME LLC - EEUU,ANTIGENO DEL VIRUS DE LA HEPATITIS A,PRODUCTO DE ORIGEN BIOLOGICO,ACT
38890.0,VARGATEF,100 mg,Cápsula Blanda,Caja Envase Blister Cápsula Blanda,60.0,EE02701,BOEHRINGER INGELHEIM PERU S.A.C.,CATALENT GERMANY EBERBACH GMBH,ESILATO DE NINTEDANIB,ESPECIALIDAD FARMACEUTICA,ACT
38891.0,VARGATEF,150 mg,Cápsula Blanda,Caja Envase Blister Cápsula Blanda,60.0,EE02687,BOEHRINGER INGELHEIM PERU S.A.C.,CATALENT GERMANY EBERBACH GMBH,ESILATO DE NINTEDANIB,ESPECIALIDAD FARMACEUTICA,ACT
38892.0,VARGATEF,100 mg,Cápsula Blanda,Caja Envase Blister Cápsula Blanda,120.0,EE02701,BOEHRINGER INGELHEIM PERU S.A.C.,CATALENT GERMANY EBERBACH GMBH,ESILATO DE NINTEDANIB,ESPECIALIDAD FARMACEUTICA,ACT
38286.0,VARICOSIN,500 mg,Cápsula,Caja Envase Blister Cápsulas,10.0,EN02092,FARMINDUSTRIA S.A.,FARMINDUSTRIA S.A.,DOBESILATO DE CALCIO,ESPECIALIDAD FARMACEUTICA,ACT
39168.0,VARICOSIN,500 mg,Cápsula,Caja Envase Blister Cápsulas,100.0,EN02092,FARMINDUSTRIA S.A.,FARMINDUSTRIA S.A.,DOBESILATO DE CALCIO,ESPECIALIDAD FARMACEUTICA,ACT
37431.0,VARIMER,50 mg,Comprimido,Caja Envase Blíster Comprimidos,25.0,EE00648,GADORPHARMA S.A.C.,LABORATORIO VARIFARMA S.A.,MERCAPTOPURINA,ESPECIALIDAD FARMACEUTICA,ACT
57545.0,VARIMER,50 mg,Comprimido,Caja Envase Blíster Comprimidos,25.0,EE00648,VARIFARMA PERU S.A.C.,LABORATORIO VARIFARMA S.A.,MERCAPTOPURINA,ESPECIALIDAD FARMACEUTICA,ACT
57955.0,VARIVAX,No menos de 1350 UFP,Polvo y Disolvente para Suspensión Inyectable,Caja Blíster Vial + Jeringa Prellenada x 0.75 mL + Accesorio,1.0,BE00985,MERCK SHARP & DOHME PERU S.R.L.,MERCK SHARP & DOHME LLC - EEUU,VIRUS DE LA VARICELA,PRODUCTO DE ORIGEN BIOLOGICO,ACT
36992.0,VARIVAX,No menos de 1350 UFP,Polvo para Suspensión Inyectable,Caja Vial + Solvente,1.0,BE00985,MERCK SHARP & DOHME PERU S.R.L.,MERCK SHARP & DOHME CORP. - EEUU,"VIRUS DE VARICELA-ZOSTER, (VIVO, ATENUADO)",PRODUCTO DE ORIGEN BIOLOGICO,ACT
36993.0,VARIVAX,No menos de 1350 UFP,Polvo para Suspensión Inyectable,Caja Vial + Solvente,10.0,BE00985,MERCK SHARP & DOHME PERU S.R.L.,MERCK SHARP & DOHME CORP. - EEUU,"VIRUS DE VARICELA-ZOSTER, (VIVO, ATENUADO)",PRODUCTO DE ORIGEN BIOLOGICO,ACT
45654.0,VARIVAX,No menos de 1350 UFP,Polvo para Solución Inyectable,Caja Vial + Jeringa Prellenada x 0.75 mL + Accesorios,1.0,BE00985,MERCK SHARP & DOHME PERU S.R.L.,MERCK SHARP & DOHME CORP. - EEUU,"VIRUS DE VARICELA-ZOSTER, (VIVO, ATENUADO)",PRODUCTO DE ORIGEN BIOLOGICO,ACT
51706.0,VARIXINA FORTE,10 mg/ g + 50 mg/ g,Gel,Caja Tubo x 40 g,1.0,EN06294,SHERFARMA S.A.C.,LABORATORIOS PORTUGAL S.R.L.,ESCINA + SALICILATO DE DIETILAMINA,ESPECIALIDAD FARMACEUTICA,ACT
49620.0,VARMIKA,1 g/ 4 mL,Solución Inyectable,Caja Vial x 4 mL,10.0,EE08145,AGRIPINO SARMIENTO CCOSCCO,SAKAR HEALTHCARE LIMITED,AMIKACINA SULFATO,ESPECIALIDAD FARMACEUTICA,ACT
49476.0,VARMIKA,1 g/ 4 mL,Solución Inyectable,Caja Vial x 4 mL,1.0,EE08145,AGRIPINO SARMIENTO CCOSCCO,SAKAR HEALTHCARE LIMITED,AMIKACINA SULFATO,ESPECIALIDAD FARMACEUTICA,ACT
50851.0,VARPEM®,500 mg,Tableta Recubierta,Caja Envase Blister Tableta Recubierta,10.0,EE08904,CAFERMA S.A.C.,"THERAGEN ETEX CO., LTD.",CITICOLINA SODICA,ESPECIALIDAD FARMACEUTICA,ACT
52440.0,VARSIDE,80 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,20.0,EN04302,CORPORACION BIOTEC S.A.C.,LABORATORIOS PORTUGAL S.R.L.,VALSARTAN,ESPECIALIDAD FARMACEUTICA,ACT
52441.0,VARSIDE®,160 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,20.0,EN03342,CORPORACION BIOTEC S.A.C.,LABORATORIOS PORTUGAL S.R.L.,VALSARTAN,ESPECIALIDAD FARMACEUTICA,ACT
38458.0,VASATOR,20 mg,Tableta Recubierta,Caja Envase Blíster Tabletas Recubiertas,30.0,EN01061,INTIPHARMA S.A.C.,LABORATORIOS NATURALES Y GENERICOS S.A.C. - NATURGEN,ATORVASTATINA,ESPECIALIDAD FARMACEUTICA,ACT
53399.0,VASATOR 20,20 mg,Tableta Recubierta,Caja Envase Blíster Tabletas Recubiertas,30.0,EN01061,INTIPHARMA S.A.C.,LABORATORIOS PORTUGAL S.R.L.,ATORVASTATINA DE CALCIO TRIHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
60387.0,VASATOR 20,20 mg,Tableta Recubierta,Caja Envase Blíster Tabletas Recubiertas,100.0,EN01061,INTIPHARMA S.A.C.,LABORATORIOS PORTUGAL S.R.L.,ATORVASTATINA DE CALCIO TRIHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
53371.0,VASCUROL,20 mg,Pelicula Bucodispersable,Caja Sobre Película Bucodispersable,4.0,EE08895,FARMINDUSTRIA S.A.,CTCBIO INC.,TADALAFILO,ESPECIALIDAD FARMACEUTICA,ACT
53372.0,VASCUROL,20 mg,Pelicula Bucodispersable,Caja Sobre Película Bucodispersable,1.0,EE08895,FARMINDUSTRIA S.A.,CTCBIO INC.,TADALAFILO,ESPECIALIDAD FARMACEUTICA,ACT
32066.0,VASENTOXIL,375 mg,Tableta Recubierta,Caja Envase Blister Tabletas,30.0,E22961,CAFERMA S.A.C.,SYNTOFARMA S.A.,SULTAMICILINA TOSILATO,MEDICAMENTO DE MARCA,ACT
51742.0,VASENTOXIL,375 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,30.0,EE08306,CAFERMA S.A.C.,SYNTOFARMA S.A.,SULTAMICILINA TOSILATO,ESPECIALIDAD FARMACEUTICA,ACT
60723.0,VASOFLEX 2.5,2.5 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,30.0,EE14619,LABORATORIOS BAGO DEL PERU S.A.,"TOWA PHARMACEUTICAL EUROPE, S.L.",APIXABAN,ESPECIALIDAD FARMACEUTICA,ACT
60724.0,VASOFLEX 5,5 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,30.0,EE14632,LABORATORIOS BAGO DEL PERU S.A.,"TOWA PHARMACEUTICAL EUROPE, S.L.",APIXABAN,ESPECIALIDAD FARMACEUTICA,ACT
59225.0,VASOPRESINA,20 UI/ mL,Solución Inyectable,Caja Ampolla x 1 mL,5.0,EE12637,COLSAL LABORATORIOS S.A.C. - COLSALAB S.A.C.,HEALTH BIOTECH LTD.,VASOPRESINA,ESPECIALIDAD FARMACEUTICA,ACT
62479.0,VASOPRESS,10 mg/ mL,Solución Inyectable,Caja Ampolla x 1 mL,50.0,EN05419,FARMACEUTICA OTARVASQ SOCIEDAD ANONIMA CERRADA,FARMACEUTICA OTARVASQ SOCIEDAD ANONIMA CERRADA,ETILEFRINA CLORHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
56804.0,VASOPRESS,10 mg/ mL,Solución Inyectable,Caja Ampolla x 1 mL,1.0,EN05419,FARMACEUTICA OTARVASQ SOCIEDAD ANONIMA CERRADA,FARMACEUTICA OTARVASQ SOCIEDAD ANONIMA CERRADA,ETILEFRINA CLORHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
43654.0,VASOPRESS,10 mg/ mL,Solución Inyectable,Caja Ampolla x 1 mL,25.0,EN05419,FARMACEUTICA OTARVASQ SOCIEDAD ANONIMA CERRADA,FARMACEUTICA OTARVASQ SOCIEDAD ANONIMA CERRADA,ETILEFRINA CLORHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
41007.0,VASOTENAL EZ 20/10,20 mg + 10 mg,Comprimido Recubierto,Caja Envase Blíster Comprimidos Recubierto,30.0,EE03327,LABORATORIOS ROEMMERS S.A.,ROEMMERS S.A.I.C.F - ARGENTINA,EZETIMIBA + SIMVASTATINA,ESPECIALIDAD FARMACEUTICA,ACT
53712.0,VASOTENAL EZ 20/10,20 mg + 10 mg,Comprimido Recubierto,Caja Envase Blíster Comprimidos Recubierto,30.0,EE03327,MEGA LABS LATAM S.A.,ROEMMERS S.A.I.C.F - ARGENTINA,EZETIMIBA + SIMVASTATINA,ESPECIALIDAD FARMACEUTICA,ACT
51282.0,VAS-SLIMS,10 mg + 20 mg,Tableta Recubierta,Caja Envase Folio Tableta Recubierta,20.0,EN06423,CAFERMA S.A.C.,LABORATORIOS PORTUGAL S.R.L.,EZETIMIBA + SIMVASTATINA,ESPECIALIDAD FARMACEUTICA,ACT
51255.0,VASTAREL LP,80 mg,Cápsula de Liberación Prolongada,Caja Envase Blíster Capsula de Liberación Prolongada,30.0,EE06957,LABORATORIOS SERVIER PERU S.A.C.,EGIS PHARMACEUTICALS PLC.,TRIMETAZIDINA DICLORHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
47738.0,VASTAREL LP,80 mg,Cápsula de Liberación Prolongada,Caja Envase Blíster Capsula de Liberación Prolongada,10.0,EE06957,LABORATORIOS SERVIER PERU S.A.C.,EGIS PHARMACEUTICALS PLC.,TRIMETAZIDINA DICLORHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
44889.0,VASTAREL MR,35 mg,Comprimido recubierto de liberación prolongada,Caja Envase Blíster Comprimidos Recubiertos de Liberación Prolongada,30.0,EE05040,LABORATORIOS SERVIER PERU S.A.C.,LES LABORATOIRES SERVIER INDUSTRIE,TRIMETAZIDINA CLORHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
53793.0,VASTAREL MR,35 mg,Comprimido recubierto de liberación prolongada,Caja Envase Blíster Comprimido Recubierto,30.0,EE08856,LABORATORIOS SERVIER PERU S.A.C.,LES LABORATOIRES SERVIER INDUSTRIE,TRIMETAZIDINA DICLORHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
61889.0,VASTASLIM EZ,10 mg + 20 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,20.0,EN03395,CAFERMA S.A.C.,LABORATORIOS PORTUGAL S.R.L.,EZETIMIBA + SIMVASTATINA,ESPECIALIDAD FARMACEUTICA,ACT
46540.0,VASTASLIM EZ,10 mg + 20 mg,Tableta,Caja Envase Blíster Tableta,20.0,EN03395,CAFERMA S.A.C.,LABORATORIOS NATURALES Y GENERICOS S.A.C.,EZETIMIBA + SIMVASTATINA,ESPECIALIDAD FARMACEUTICA,ACT
59048.0,VAUXIMIDA,3 mg,Capsula dura,Caja Envase Blíster Cápsula Dura,21.0,EE13575,DELPHER S.A.C.,TUTEUR S.A.C.I.F.I.A.,POMALIDOMIDA,ESPECIALIDAD FARMACEUTICA,ACT
59531.0,VAUXIMIDA,4 mg,Capsula dura,Caja Envase Blíster Cápsula Dura,21.0,EE13574,DELPHER S.A.C.,TUTEUR S.A.C.I.F.I.A.,POMALIDOMIDA,ESPECIALIDAD FARMACEUTICA,ACT
46545.0,VAXIGEL,500 mg + 100000 UI,Ovulo,Caja Envase Tira Ovulo,100.0,EE03579,UNIMED DEL PERU S.A.,PROCAPS S.A.,METRONIDAZOL + NISTATINA,ESPECIALIDAD FARMACEUTICA,ACT
46603.0,VAXIGEL,500 mg + 100000 UI,Ovulo,Caja Envase Tira Óvulos,10.0,EE03579,UNIMED DEL PERU S.A.,PROCAPS S.A.,METRONIDAZOL + NISTATINA,ESPECIALIDAD FARMACEUTICA,ACT
53637.0,VAXIGRIPTETRA,,Suspensión Inyectable,Caja Jeringa Prellenada x 0.5mL,1.0,BE01124,SANOFI - AVENTIS DEL PERU S.A.,SANOFI PASTEUR - FRANCIA,"A/ MICHIGAN /45/2015 (H1N1) PDM09- CEPA ANÁLOGA (A/MICHIGAN /45/2015, NYMC X-275) + A/SWITZERLAND/8060/2017 (H3N2)- CEPA ANALOGA (A/BRISBANE/1/2018, X-311) + B/COLORADO/06/2017-CEPA ANÁLOGA (B/MARYLAND/15/2016, NYMC BX-69A) + B/PHUKET/3073/2013- CEPA",PRODUCTO DE ORIGEN BIOLOGICO,ACT
58475.0,VAXNEUVANCE,,Suspensión Inyectable,Caja Bandeja Jeringa Prellenada x 0.5 mL + Accesorio,1.0,BE01393,MERCK SHARP & DOHME PERU S.R.L.,MSD INTERNATIONAL GMBH T/A MSD IRELAND (CARLOW) - IRLANDA,POLISACÁRIDO DE STREPTOCOCUS PNEUMONIAE SEROTIPO 14 + POLISACÁRIDO DE STREPTOCOCUS PNEUMONIAE SEROTIPO 1 + POLISACÁRIDO DE STREPTOCOCUS PNEUMONIAE SEROTIPO 22F + POLISACÁRIDO DE STREPTOCOCUS PNEUMONIAE SEROTIPO 33F + POLISACARIDO DE STREPTOCOCCUS PNE,PRODUCTO DE ORIGEN BIOLOGICO,ACT
54224.0,VAZIMASS,500 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,30.0,EN02264,LABORATORIOS PORTUGAL S.R.L.,LABORATORIOS PORTUGAL S.R.L.,AZITROMICINA DIHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
54779.0,VAZIMASS,500 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,3.0,EN02264,LABORATORIOS PORTUGAL S.R.L.,LABORATORIOS PORTUGAL S.R.L.,AZITROMICINA DIHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
50658.0,VAZIMASS,500 mg,Tableta Recubierta,Caja Envase Blister Tableta Recubiertas,100.0,EN02264,LABORATORIOS PORTUGAL S.R.L.,LABORATORIOS PORTUGAL S.R.L.,AZITROMICINA DIHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
40303.0,VAZIMASS,500 mg,Tableta Recubierta,Caja Envase Blister Tabletas,3.0,EN02264,LABORATORIOS NATURALES Y GENERICOS S.A.C.- NATURGEN S.A.C.,LABORATORIOS NATURALES Y GENERICOS S.A.C. - NATURGEN,AZITROMICINA DIHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
